iso3,decile,cost,income,region
NGA,90,270573757.57835394,Low Income Developing Countries,Sub-Sahara Africa
NGA,100,282673726.657881,Low Income Developing Countries,Sub-Sahara Africa
NOR,10,0.0,Advanced Economies,Advanced Economies
NOR,20,0.0,Advanced Economies,Advanced Economies
NOR,30,0.0,Advanced Economies,Advanced Economies
NOR,40,0.0,Advanced Economies,Advanced Economies
NOR,50,0.0,Advanced Economies,Advanced Economies
NOR,60,0.0,Advanced Economies,Advanced Economies
NOR,70,0.0,Advanced Economies,Advanced Economies
NOR,80,0.0,Advanced Economies,Advanced Economies
NOR,90,2984088.2496728003,Advanced Economies,Advanced Economies
NOR,100,9638516.95331206,Advanced Economies,Advanced Economies
OMN,10,0.0,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
OMN,20,0.0,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
OMN,30,0.0,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
OMN,40,0.0,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
OMN,50,0.0,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
OMN,60,0.0,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
OMN,70,0.0,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
OMN,80,0.0,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
OMN,90,0.0,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
OMN,100,0.0,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
PAK,10,0.0,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
PAK,20,0.0,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
PAK,30,0.0,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
PAK,40,0.0,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
PAK,50,0.0,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
PAK,60,0.0,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
PAK,70,201389531.4620462,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
PAK,80,79433035.76507172,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
PAK,90,94810123.96768095,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
PAK,100,175957060.97262722,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
PSE,10,6475775.644718744,0.0,0.0
PSE,20,1832466.5902891844,0.0,0.0
PSE,30,4026838.632282045,0.0,0.0
PSE,40,4815377.527985461,0.0,0.0
PSE,50,3371546.3051301357,0.0,0.0
PSE,60,1156275.1378576532,0.0,0.0
PSE,70,7763398.411736149,0.0,0.0
PSE,80,5131540.278558466,0.0,0.0
PSE,90,5928512.555975796,0.0,0.0
PSE,100,1963797.1611538283,0.0,0.0
PAN,10,22541380.389339186,Emerging Market Economies,Latin America and the Caribbean
PAN,20,6243790.236222627,Emerging Market Economies,Latin America and the Caribbean
PAN,30,3736412.3900832883,Emerging Market Economies,Latin America and the Caribbean
PAN,40,3769649.833923427,Emerging Market Economies,Latin America and the Caribbean
PAN,50,4555883.620583063,Emerging Market Economies,Latin America and the Caribbean
PAN,60,3729673.661666602,Emerging Market Economies,Latin America and the Caribbean
PAN,70,3651167.128416589,Emerging Market Economies,Latin America and the Caribbean
PAN,80,7449534.006676952,Emerging Market Economies,Latin America and the Caribbean
PAN,90,5093724.676885565,Emerging Market Economies,Latin America and the Caribbean
PAN,100,12448192.178455083,Emerging Market Economies,Latin America and the Caribbean
PNG,10,0.0,Low Income Developing Countries,Emerging and Developing Asia
PNG,20,0.0,Low Income Developing Countries,Emerging and Developing Asia
PNG,30,0.0,Low Income Developing Countries,Emerging and Developing Asia
PNG,40,0.0,Low Income Developing Countries,Emerging and Developing Asia
PNG,50,0.0,Low Income Developing Countries,Emerging and Developing Asia
PNG,60,0.0,Low Income Developing Countries,Emerging and Developing Asia
PNG,70,0.0,Low Income Developing Countries,Emerging and Developing Asia
PNG,80,0.0,Low Income Developing Countries,Emerging and Developing Asia
PNG,90,47750985.517028995,Low Income Developing Countries,Emerging and Developing Asia
PNG,100,119736569.84896213,Low Income Developing Countries,Emerging and Developing Asia
PRY,10,0.0,Emerging Market Economies,Latin America and the Caribbean
PRY,20,0.0,Emerging Market Economies,Latin America and the Caribbean
PRY,30,0.0,Emerging Market Economies,Latin America and the Caribbean
PRY,40,0.0,Emerging Market Economies,Latin America and the Caribbean
PRY,50,0.0,Emerging Market Economies,Latin America and the Caribbean
PRY,60,0.0,Emerging Market Economies,Latin America and the Caribbean
PRY,70,0.0,Emerging Market Economies,Latin America and the Caribbean
PRY,80,0.0,Emerging Market Economies,Latin America and the Caribbean
PRY,90,0.0,Emerging Market Economies,Latin America and the Caribbean
PRY,100,157760105.2304818,Emerging Market Economies,Latin America and the Caribbean
PER,10,0.0,Emerging Market Economies,Latin America and the Caribbean
PER,20,0.0,Emerging Market Economies,Latin America and the Caribbean
PER,30,0.0,Emerging Market Economies,Latin America and the Caribbean
PER,40,0.0,Emerging Market Economies,Latin America and the Caribbean
PER,50,0.0,Emerging Market Economies,Latin America and the Caribbean
PER,60,0.0,Emerging Market Economies,Latin America and the Caribbean
PER,70,0.0,Emerging Market Economies,Latin America and the Caribbean
PER,80,0.0,Emerging Market Economies,Latin America and the Caribbean
PER,90,0.0,Emerging Market Economies,Latin America and the Caribbean
PER,100,284364156.74194705,Emerging Market Economies,Latin America and the Caribbean
PHL,10,0.0,Emerging Market Economies,Emerging and Developing Asia
PHL,20,0.0,Emerging Market Economies,Emerging and Developing Asia
PHL,30,0.0,Emerging Market Economies,Emerging and Developing Asia
PHL,40,0.0,Emerging Market Economies,Emerging and Developing Asia
PHL,50,0.0,Emerging Market Economies,Emerging and Developing Asia
PHL,60,0.0,Emerging Market Economies,Emerging and Developing Asia
PHL,70,0.0,Emerging Market Economies,Emerging and Developing Asia
PHL,80,0.0,Emerging Market Economies,Emerging and Developing Asia
PHL,90,0.0,Emerging Market Economies,Emerging and Developing Asia
PHL,100,47233305.15987372,Emerging Market Economies,Emerging and Developing Asia
POL,10,0.0,Emerging Market Economies,Emerging and Developing Europe
POL,20,0.0,Emerging Market Economies,Emerging and Developing Europe
POL,30,0.0,Emerging Market Economies,Emerging and Developing Europe
POL,40,0.0,Emerging Market Economies,Emerging and Developing Europe
POL,50,0.0,Emerging Market Economies,Emerging and Developing Europe
POL,60,0.0,Emerging Market Economies,Emerging and Developing Europe
POL,70,0.0,Emerging Market Economies,Emerging and Developing Europe
POL,80,0.0,Emerging Market Economies,Emerging and Developing Europe
POL,90,0.0,Emerging Market Economies,Emerging and Developing Europe
POL,100,0.0,Emerging Market Economies,Emerging and Developing Europe
PRT,10,0.0,Advanced Economies,Advanced Economies
PRT,20,0.0,Advanced Economies,Advanced Economies
PRT,30,0.0,Advanced Economies,Advanced Economies
PRT,40,0.0,Advanced Economies,Advanced Economies
PRT,50,0.0,Advanced Economies,Advanced Economies
PRT,60,0.0,Advanced Economies,Advanced Economies
PRT,70,0.0,Advanced Economies,Advanced Economies
PRT,80,0.0,Advanced Economies,Advanced Economies
PRT,90,10423582.285812184,Advanced Economies,Advanced Economies
PRT,100,11344807.386917798,Advanced Economies,Advanced Economies
PRI,10,7443116.206222989,Advanced Economies,Advanced Economies
PRI,20,3766894.682705642,Advanced Economies,Advanced Economies
PRI,30,3737512.3404606767,Advanced Economies,Advanced Economies
PRI,40,2531953.7064603902,Advanced Economies,Advanced Economies
PRI,50,2872462.2981787026,Advanced Economies,Advanced Economies
PRI,60,2774645.24980733,Advanced Economies,Advanced Economies
PRI,70,3135340.613270598,Advanced Economies,Advanced Economies
PRI,80,2786839.232642382,Advanced Economies,Advanced Economies
PRI,90,2065045.497763522,Advanced Economies,Advanced Economies
PRI,100,1575590.30957651,Advanced Economies,Advanced Economies
QAT,10,0.0,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
QAT,20,0.0,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
QAT,30,0.0,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
QAT,40,0.0,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
QAT,50,0.0,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
QAT,60,0.0,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
QAT,70,0.0,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
QAT,80,0.0,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
QAT,90,0.0,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
QAT,100,0.0,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
REU,10,1906647.1982607099,0.0,0.0
REU,20,1165723.0990001687,0.0,0.0
REU,30,370181.17365685565,0.0,0.0
REU,40,2128795.354295409,0.0,0.0
REU,50,279545.89407771674,0.0,0.0
REU,60,794575.3240740577,0.0,0.0
REU,70,996089.9758284428,0.0,0.0
REU,80,296159.8476427195,0.0,0.0
REU,90,210836.37534392063,0.0,0.0
REU,100,384280.75267848215,0.0,0.0
ROU,10,181217417.72865143,Emerging Market Economies,Emerging and Developing Europe
ROU,20,24899988.923680175,Emerging Market Economies,Emerging and Developing Europe
ROU,30,20677610.282042496,Emerging Market Economies,Emerging and Developing Europe
ROU,40,21626531.27089045,Emerging Market Economies,Emerging and Developing Europe
ROU,50,17584232.80821219,Emerging Market Economies,Emerging and Developing Europe
ROU,60,17547597.708666436,Emerging Market Economies,Emerging and Developing Europe
ROU,70,17996389.30274433,Emerging Market Economies,Emerging and Developing Europe
ROU,80,16591165.636821583,Emerging Market Economies,Emerging and Developing Europe
ROU,90,18645914.97916894,Emerging Market Economies,Emerging and Developing Europe
ROU,100,27675392.967502397,Emerging Market Economies,Emerging and Developing Europe
RUS,10,0.0,Emerging Market Economies,Emerging and Developing Europe
RUS,20,0.0,Emerging Market Economies,Emerging and Developing Europe
RUS,30,0.0,Emerging Market Economies,Emerging and Developing Europe
RUS,40,0.0,Emerging Market Economies,Emerging and Developing Europe
RUS,50,0.0,Emerging Market Economies,Emerging and Developing Europe
RUS,60,0.0,Emerging Market Economies,Emerging and Developing Europe
RUS,70,0.0,Emerging Market Economies,Emerging and Developing Europe
RUS,80,0.0,Emerging Market Economies,Emerging and Developing Europe
RUS,90,0.0,Emerging Market Economies,Emerging and Developing Europe
RUS,100,6866157478.086729,Emerging Market Economies,Emerging and Developing Europe
RWA,10,0.0,Low Income Developing Countries,Sub-Sahara Africa
RWA,20,0.0,Low Income Developing Countries,Sub-Sahara Africa
RWA,30,0.0,Low Income Developing Countries,Sub-Sahara Africa
RWA,40,0.0,Low Income Developing Countries,Sub-Sahara Africa
RWA,50,0.0,Low Income Developing Countries,Sub-Sahara Africa
RWA,60,0.0,Low Income Developing Countries,Sub-Sahara Africa
RWA,70,0.0,Low Income Developing Countries,Sub-Sahara Africa
RWA,80,0.0,Low Income Developing Countries,Sub-Sahara Africa
RWA,90,0.0,Low Income Developing Countries,Sub-Sahara Africa
RWA,100,0.0,Low Income Developing Countries,Sub-Sahara Africa
WSM,10,614832.2616875294,Emerging Market Economies,Emerging and Developing Asia
WSM,20,387605.0489729001,Emerging Market Economies,Emerging and Developing Asia
WSM,30,222370.74052478204,Emerging Market Economies,Emerging and Developing Asia
WSM,40,170192.67974127593,Emerging Market Economies,Emerging and Developing Asia
WSM,50,197097.97814584762,Emerging Market Economies,Emerging and Developing Asia
WSM,60,247641.99117789028,Emerging Market Economies,Emerging and Developing Asia
WSM,70,151390.54122043328,Emerging Market Economies,Emerging and Developing Asia
WSM,80,209928.04273835552,Emerging Market Economies,Emerging and Developing Asia
WSM,90,268026.21117387025,Emerging Market Economies,Emerging and Developing Asia
WSM,100,501705.81405085995,Emerging Market Economies,Emerging and Developing Asia
SMR,10,86839.3769516774,Advanced Economies,Advanced Economies
SMR,20,0.0,Advanced Economies,Advanced Economies
SMR,30,0.0,Advanced Economies,Advanced Economies
SMR,40,0.0,Advanced Economies,Advanced Economies
SMR,50,0.0,Advanced Economies,Advanced Economies
SMR,60,0.0,Advanced Economies,Advanced Economies
SMR,70,0.0,Advanced Economies,Advanced Economies
SMR,80,0.0,Advanced Economies,Advanced Economies
SMR,90,0.0,Advanced Economies,Advanced Economies
SMR,100,0.0,Advanced Economies,Advanced Economies
SAU,10,0.0,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
SAU,20,0.0,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
SAU,30,0.0,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
SAU,40,0.0,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
SAU,50,0.0,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
SAU,60,0.0,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
SAU,70,0.0,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
SAU,80,0.0,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
SAU,90,0.0,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
SAU,100,0.0,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
SEN,10,0.0,Low Income Developing Countries,Sub-Sahara Africa
SEN,20,0.0,Low Income Developing Countries,Sub-Sahara Africa
SEN,30,0.0,Low Income Developing Countries,Sub-Sahara Africa
SEN,40,0.0,Low Income Developing Countries,Sub-Sahara Africa
SEN,50,0.0,Low Income Developing Countries,Sub-Sahara Africa
SEN,60,0.0,Low Income Developing Countries,Sub-Sahara Africa
SEN,70,0.0,Low Income Developing Countries,Sub-Sahara Africa
SEN,80,0.0,Low Income Developing Countries,Sub-Sahara Africa
SEN,90,0.0,Low Income Developing Countries,Sub-Sahara Africa
SEN,100,28556138.137400974,Low Income Developing Countries,Sub-Sahara Africa
SRB,10,20436029.175851073,Emerging Market Economies,Emerging and Developing Europe
SRB,20,14646205.04296145,Emerging Market Economies,Emerging and Developing Europe
SRB,30,13885919.903632594,Emerging Market Economies,Emerging and Developing Europe
SRB,40,8087951.980242664,Emerging Market Economies,Emerging and Developing Europe
SRB,50,7659503.707068658,Emerging Market Economies,Emerging and Developing Europe
SRB,60,6779272.7470115125,Emerging Market Economies,Emerging and Developing Europe
SRB,70,6645601.347956939,Emerging Market Economies,Emerging and Developing Europe
SRB,80,4538864.848412628,Emerging Market Economies,Emerging and Developing Europe
SRB,90,6357189.196377952,Emerging Market Economies,Emerging and Developing Europe
SRB,100,6197109.468422849,Emerging Market Economies,Emerging and Developing Europe
SYC,10,78039.9400735047,Emerging Market Economies,Sub-Sahara Africa
SYC,20,38938.36275999024,Emerging Market Economies,Sub-Sahara Africa
SYC,30,107214.02854572728,Emerging Market Economies,Sub-Sahara Africa
SYC,40,77117.52893728088,Emerging Market Economies,Sub-Sahara Africa
SYC,50,88415.24367202092,Emerging Market Economies,Sub-Sahara Africa
SYC,60,53083.6936754683,Emerging Market Economies,Sub-Sahara Africa
SYC,70,101581.50327973533,Emerging Market Economies,Sub-Sahara Africa
SYC,80,77735.717684395,Emerging Market Economies,Sub-Sahara Africa
SYC,90,135790.4986593344,Emerging Market Economies,Sub-Sahara Africa
SYC,100,136159.76860549013,Emerging Market Economies,Sub-Sahara Africa
SLE,10,9789080.028868943,Low Income Developing Countries,Sub-Sahara Africa
SLE,20,9461793.642859083,Low Income Developing Countries,Sub-Sahara Africa
SLE,30,6707846.526712296,Low Income Developing Countries,Sub-Sahara Africa
SLE,40,14328213.088109907,Low Income Developing Countries,Sub-Sahara Africa
SLE,50,5571246.191249378,Low Income Developing Countries,Sub-Sahara Africa
SLE,60,8209589.430746701,Low Income Developing Countries,Sub-Sahara Africa
SLE,70,15788873.77971806,Low Income Developing Countries,Sub-Sahara Africa
SLE,80,5143766.720688864,Low Income Developing Countries,Sub-Sahara Africa
SLE,90,3192859.6228640988,Low Income Developing Countries,Sub-Sahara Africa
SLE,100,13354705.285249645,Low Income Developing Countries,Sub-Sahara Africa
SGP,10,0.0,Advanced Economies,Advanced Economies
SGP,20,0.0,Advanced Economies,Advanced Economies
SGP,30,0.0,Advanced Economies,Advanced Economies
SGP,40,0.0,Advanced Economies,Advanced Economies
SGP,50,0.0,Advanced Economies,Advanced Economies
SGP,60,0.0,Advanced Economies,Advanced Economies
SGP,70,0.0,Advanced Economies,Advanced Economies
SGP,80,0.0,Advanced Economies,Advanced Economies
SGP,90,0.0,Advanced Economies,Advanced Economies
SGP,100,0.0,Advanced Economies,Advanced Economies
SVK,10,4283303.651946176,Advanced Economies,Advanced Economies
SVK,20,9575388.425357534,Advanced Economies,Advanced Economies
SVK,30,7157281.874601489,Advanced Economies,Advanced Economies
SVK,40,8776644.000737574,Advanced Economies,Advanced Economies
SVK,50,8108579.341337406,Advanced Economies,Advanced Economies
SVK,60,8993076.668047264,Advanced Economies,Advanced Economies
SVK,70,6708050.4076942215,Advanced Economies,Advanced Economies
SVK,80,7614439.405235234,Advanced Economies,Advanced Economies
SVK,90,6300589.23666934,Advanced Economies,Advanced Economies
SVK,100,4369954.981813012,Advanced Economies,Advanced Economies
SVN,10,6781315.704006724,Advanced Economies,Advanced Economies
SVN,20,2916961.4728398914,Advanced Economies,Advanced Economies
SVN,30,3055839.899754274,Advanced Economies,Advanced Economies
SVN,40,2735100.0452941847,Advanced Economies,Advanced Economies
SVN,50,2608156.977154244,Advanced Economies,Advanced Economies
SVN,60,2394138.4999629604,Advanced Economies,Advanced Economies
SVN,70,1903534.9164501133,Advanced Economies,Advanced Economies
SVN,80,1781497.6489904684,Advanced Economies,Advanced Economies
SVN,90,2076544.4959197182,Advanced Economies,Advanced Economies
SVN,100,1697090.449240501,Advanced Economies,Advanced Economies
SLB,10,861647.3383073857,Low Income Developing Countries,Emerging and Developing Asia
SLB,20,1234488.3253918842,Low Income Developing Countries,Emerging and Developing Asia
SLB,30,1553146.4422687956,Low Income Developing Countries,Emerging and Developing Asia
SLB,40,1457279.6359632853,Low Income Developing Countries,Emerging and Developing Asia
SLB,50,1528424.0692111773,Low Income Developing Countries,Emerging and Developing Asia
SLB,60,2238662.8622073834,Low Income Developing Countries,Emerging and Developing Asia
SLB,70,2257676.1632288704,Low Income Developing Countries,Emerging and Developing Asia
SLB,80,3151301.3112387755,Low Income Developing Countries,Emerging and Developing Asia
SLB,90,4068846.418598295,Low Income Developing Countries,Emerging and Developing Asia
SLB,100,746425.398166133,Low Income Developing Countries,Emerging and Developing Asia
SOM,10,50232003.528111376,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
SOM,20,28005515.002064865,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
SOM,30,29530373.378531978,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
SOM,40,26276382.01169553,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
SOM,50,28381338.434461493,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
SOM,60,44744430.62646991,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
SOM,70,49184343.081132725,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
SOM,80,48348371.16847829,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
SOM,90,49201516.385281175,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
SOM,100,71839611.24667144,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
ZAF,10,0.0,Emerging Market Economies,Sub-Sahara Africa
ZAF,20,0.0,Emerging Market Economies,Sub-Sahara Africa
ZAF,30,0.0,Emerging Market Economies,Sub-Sahara Africa
ZAF,40,0.0,Emerging Market Economies,Sub-Sahara Africa
ZAF,50,0.0,Emerging Market Economies,Sub-Sahara Africa
ZAF,60,0.0,Emerging Market Economies,Sub-Sahara Africa
ZAF,70,0.0,Emerging Market Economies,Sub-Sahara Africa
ZAF,80,0.0,Emerging Market Economies,Sub-Sahara Africa
ZAF,90,0.0,Emerging Market Economies,Sub-Sahara Africa
ZAF,100,0.0,Emerging Market Economies,Sub-Sahara Africa
SSD,10,14289268.406654436,Low Income Developing Countries,Sub-Sahara Africa
SSD,20,12250031.438798893,Low Income Developing Countries,Sub-Sahara Africa
SSD,30,35328719.53137134,Low Income Developing Countries,Sub-Sahara Africa
SSD,40,17860791.394905318,Low Income Developing Countries,Sub-Sahara Africa
SSD,50,26238355.40965256,Low Income Developing Countries,Sub-Sahara Africa
SSD,60,40122971.81366646,Low Income Developing Countries,Sub-Sahara Africa
SSD,70,39830412.31085197,Low Income Developing Countries,Sub-Sahara Africa
SSD,80,39151453.46469757,Low Income Developing Countries,Sub-Sahara Africa
SSD,90,32163758.67315544,Low Income Developing Countries,Sub-Sahara Africa
SSD,100,101400387.67675617,Low Income Developing Countries,Sub-Sahara Africa
ESP,10,0.0,Advanced Economies,Advanced Economies
ESP,20,0.0,Advanced Economies,Advanced Economies
ESP,30,0.0,Advanced Economies,Advanced Economies
ESP,40,0.0,Advanced Economies,Advanced Economies
ESP,50,0.0,Advanced Economies,Advanced Economies
ESP,60,0.0,Advanced Economies,Advanced Economies
ESP,70,0.0,Advanced Economies,Advanced Economies
ESP,80,0.0,Advanced Economies,Advanced Economies
ESP,90,0.0,Advanced Economies,Advanced Economies
ESP,100,0.0,Advanced Economies,Advanced Economies
LKA,10,0.0,Emerging Market Economies,Emerging and Developing Asia
LKA,20,0.0,Emerging Market Economies,Emerging and Developing Asia
LKA,30,0.0,Emerging Market Economies,Emerging and Developing Asia
LKA,40,0.0,Emerging Market Economies,Emerging and Developing Asia
LKA,50,0.0,Emerging Market Economies,Emerging and Developing Asia
LKA,60,0.0,Emerging Market Economies,Emerging and Developing Asia
LKA,70,0.0,Emerging Market Economies,Emerging and Developing Asia
LKA,80,0.0,Emerging Market Economies,Emerging and Developing Asia
LKA,90,17843281.13033169,Emerging Market Economies,Emerging and Developing Asia
LKA,100,12198619.165425504,Emerging Market Economies,Emerging and Developing Asia
SDN,10,0.0,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
SDN,20,0.0,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
SDN,30,0.0,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
SDN,40,0.0,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
SDN,50,115237693.6400913,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
SDN,60,93706134.08596392,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
SDN,70,77651548.03633642,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
SDN,80,142194345.01679382,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
SDN,90,117701533.307372,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
SDN,100,485015202.4154492,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
SUR,10,905019.0966630969,Emerging Market Economies,Latin America and the Caribbean
SUR,20,982669.781859959,Emerging Market Economies,Latin America and the Caribbean
SUR,30,1110157.5508698479,Emerging Market Economies,Latin America and the Caribbean
SUR,40,871748.4362276816,Emerging Market Economies,Latin America and the Caribbean
SUR,50,1776823.6470725446,Emerging Market Economies,Latin America and the Caribbean
SUR,60,2572315.628519935,Emerging Market Economies,Latin America and the Caribbean
SUR,70,7812013.390667243,Emerging Market Economies,Latin America and the Caribbean
SUR,80,3694713.7210787055,Emerging Market Economies,Latin America and the Caribbean
SUR,90,29161497.108633492,Emerging Market Economies,Latin America and the Caribbean
SUR,100,44094911.73028427,Emerging Market Economies,Latin America and the Caribbean
SWE,10,0.0,Advanced Economies,Advanced Economies
SWE,20,0.0,Advanced Economies,Advanced Economies
SWE,30,0.0,Advanced Economies,Advanced Economies
SWE,40,0.0,Advanced Economies,Advanced Economies
SWE,50,0.0,Advanced Economies,Advanced Economies
SWE,60,0.0,Advanced Economies,Advanced Economies
SWE,70,0.0,Advanced Economies,Advanced Economies
SWE,80,0.0,Advanced Economies,Advanced Economies
SWE,90,0.0,Advanced Economies,Advanced Economies
SWE,100,47911576.025586516,Advanced Economies,Advanced Economies
CHE,10,0.0,Advanced Economies,Advanced Economies
CHE,20,0.0,Advanced Economies,Advanced Economies
CHE,30,0.0,Advanced Economies,Advanced Economies
CHE,40,0.0,Advanced Economies,Advanced Economies
CHE,50,0.0,Advanced Economies,Advanced Economies
CHE,60,0.0,Advanced Economies,Advanced Economies
CHE,70,0.0,Advanced Economies,Advanced Economies
CHE,80,0.0,Advanced Economies,Advanced Economies
CHE,90,0.0,Advanced Economies,Advanced Economies
CHE,100,0.0,Advanced Economies,Advanced Economies
SYR,10,59405588.94077506,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
SYR,20,19871157.177553695,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
SYR,30,21567278.673533037,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
SYR,40,16913320.296075933,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
SYR,50,28210713.78683681,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
SYR,60,13538635.994849434,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
SYR,70,26957187.55551799,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
SYR,80,36545834.04274315,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
SYR,90,42520847.688116744,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
SYR,100,36649057.71735342,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
TWN,10,19369221.95614826,Advanced Economies,Advanced Economies
TWN,20,0.0,Advanced Economies,Advanced Economies
TWN,30,0.0,Advanced Economies,Advanced Economies
TWN,40,0.0,Advanced Economies,Advanced Economies
TWN,50,0.0,Advanced Economies,Advanced Economies
TWN,60,0.0,Advanced Economies,Advanced Economies
TWN,70,0.0,Advanced Economies,Advanced Economies
TWN,80,0.0,Advanced Economies,Advanced Economies
TWN,90,0.0,Advanced Economies,Advanced Economies
TWN,100,0.0,Advanced Economies,Advanced Economies
TJK,10,18049572.863110207,Low Income Developing Countries,Caucasus and Central Asia
TJK,20,16308546.945660654,Low Income Developing Countries,Caucasus and Central Asia
TJK,30,16942146.047838237,Low Income Developing Countries,Caucasus and Central Asia
TJK,40,8950997.463903524,Low Income Developing Countries,Caucasus and Central Asia
TJK,50,12814845.23593681,Low Income Developing Countries,Caucasus and Central Asia
TJK,60,9441988.062526591,Low Income Developing Countries,Caucasus and Central Asia
TJK,70,12022258.244134096,Low Income Developing Countries,Caucasus and Central Asia
TJK,80,8558929.096534474,Low Income Developing Countries,Caucasus and Central Asia
TJK,90,13482883.753398603,Low Income Developing Countries,Caucasus and Central Asia
TJK,100,38154175.15950599,Low Income Developing Countries,Caucasus and Central Asia
TZA,10,0.0,Low Income Developing Countries,Sub-Sahara Africa
TZA,20,0.0,Low Income Developing Countries,Sub-Sahara Africa
TZA,30,0.0,Low Income Developing Countries,Sub-Sahara Africa
TZA,40,0.0,Low Income Developing Countries,Sub-Sahara Africa
TZA,50,0.0,Low Income Developing Countries,Sub-Sahara Africa
