"","income_group","region","decile","value"
"1288","Emerging Market Economies","Latin America and the Caribbean","8",4.436311
"1289","Low Income Developing Countries","Emerging and Developing Europe","8",0.175842
"1290","Emerging Market Economies","Emerging and Developing Asia","8",0.064047
"1291","Emerging Market Economies","Emerging and Developing Europe","8",0.040806
"1292","Emerging Market Economies","Middle East, North Africa, Afghanistan, and Pakistan","8",2.085608
"1293","Low Income Developing Countries","Sub-Sahara Africa","8",1.561246
"1294","Low Income Developing Countries","Emerging and Developing Asia","8",2.614765
"1295","Emerging Market Economies","Sub-Sahara Africa","8",0.160876
"1296","Low Income Developing Countries","Emerging and Developing Asia","8",1.628631
"1297","Advanced Economies","Advanced Economies","8",0.9481
"1298","Advanced Economies","Advanced Economies","8",0.098338
"1299","Low Income Developing Countries","Latin America and the Caribbean","8",0.567799
"1300","Low Income Developing Countries","Sub-Sahara Africa","8",1.783025
"1301","Low Income Developing Countries","Sub-Sahara Africa","8",18.414837
"1302","Advanced Economies","Advanced Economies","8",0.090446
"1303","Emerging Market Economies","Middle East, North Africa, Afghanistan, and Pakistan","8",0.144384
"1304","Emerging Market Economies","Middle East, North Africa, Afghanistan, and Pakistan","8",6.594664
"1305","Emerging Market Economies","Latin America and the Caribbean","8",0.150755
"1306","Low Income Developing Countries","Emerging and Developing Asia","8",0.815133
"1307","Emerging Market Economies","Latin America and the Caribbean","8",0.313086
"1308","Emerging Market Economies","Latin America and the Caribbean","8",0.83448
"1309","Emerging Market Economies","Emerging and Developing Asia","8",6.036196
"1310","Emerging Market Economies","Emerging and Developing Europe","8",2.464578
"1311","Advanced Economies","Advanced Economies","8",0.275697
"1312","Advanced Economies","Advanced Economies","8",0.256072
"1313","Emerging Market Economies","Middle East, North Africa, Afghanistan, and Pakistan","8",0
"1314","Emerging Market Economies","Emerging and Developing Europe","8",0.756455
"1315","Emerging Market Economies","Emerging and Developing Europe","8",5.550855
"1316","Low Income Developing Countries","Sub-Sahara Africa","8",1.491102
"1317","Emerging Market Economies","Emerging and Developing Asia","8",0.010085
"1318","Advanced Economies","Advanced Economies","8",0.001152
"1319","Emerging Market Economies","Middle East, North Africa, Afghanistan, and Pakistan","8",0.641015
"1320","Low Income Developing Countries","Sub-Sahara Africa","8",1.225212
"1321","Emerging Market Economies","Emerging and Developing Europe","8",0.217368
"1322","Emerging Market Economies","Sub-Sahara Africa","8",0.007642
"1323","Low Income Developing Countries","Sub-Sahara Africa","8",0.296193
"1324","Advanced Economies","Advanced Economies","8",0.717676
"1325","Advanced Economies","Advanced Economies","8",0.480352
"1326","Advanced Economies","Advanced Economies","8",0.096839
"1327","Low Income Developing Countries","Emerging and Developing Asia","8",0.037664
"1328","Low Income Developing Countries","Middle East, North Africa, Afghanistan, and Pakistan","8",0.600006
"1329","Emerging Market Economies","Sub-Sahara Africa","8",2.953643
"1330","Low Income Developing Countries","Sub-Sahara Africa","8",0.917893
"1331","Advanced Economies","Advanced Economies","8",2.122346
"1332","Emerging Market Economies","Emerging and Developing Asia","8",1.463483
"1333","Low Income Developing Countries","Middle East, North Africa, Afghanistan, and Pakistan","8",3.122126
"1334","Emerging Market Economies","Latin America and the Caribbean","8",0.008755
"1335","Advanced Economies","Advanced Economies","8",0.372168
"1336","Advanced Economies","Advanced Economies","8",0.473616
"1337","Emerging Market Economies","Middle East, North Africa, Afghanistan, and Pakistan","8",2.50188
"1338","Advanced Economies","Advanced Economies","8",1.166791
"1339","Low Income Developing Countries","Caucasus and Central Asia","8",0.43043
"1340","Low Income Developing Countries","Sub-Sahara Africa","8",4.977865
"1341","Emerging Market Economies","Emerging and Developing Asia","8",4.357223
"1342","Low Income Developing Countries","Emerging and Developing Asia","8",0.047916
"1343","Low Income Developing Countries","Sub-Sahara Africa","8",0.351418
"1344","Emerging Market Economies","Emerging and Developing Asia","8",0.002779
"1345","Emerging Market Economies","Latin America and the Caribbean","8",0.154584
"1346","Emerging Market Economies","Middle East, North Africa, Afghanistan, and Pakistan","8",0.703228
"1347","Emerging Market Economies","Emerging and Developing Europe","8",1.301584
"1348","Emerging Market Economies","Caucasus and Central Asia","8",0
"1349","Low Income Developing Countries","Sub-Sahara Africa","8",2.804744
"1350","Emerging Market Economies","Emerging and Developing Europe","8",2.057871
"1351","Emerging Market Economies","Middle East, North Africa, Afghanistan, and Pakistan","8",0.431615
"1352","Advanced Economies","Advanced Economies","8",5.757545
"1353","Advanced Economies","Advanced Economies","8",5.266334
"1354","Emerging Market Economies","Latin America and the Caribbean","8",0.01008
"1355","Low Income Developing Countries","Caucasus and Central Asia","8",2.039793
"1356","Emerging Market Economies","Emerging and Developing Asia","8",0.013781
"1357","Emerging Market Economies","Latin America and the Caribbean","8",1.340043
"1358","Low Income Developing Countries","Emerging and Developing Asia","8",6.312007
"1359","Low Income Developing Countries","Sub-Sahara Africa","8",1.109872
"1360","Low Income Developing Countries","Sub-Sahara Africa","8",1.205304
"1361","Low Income Developing Countries","Middle East, North Africa, Afghanistan, and Pakistan","9",1.893471
"1362","Emerging Market Economies","Emerging and Developing Europe","9",0.061259
"1363","Emerging Market Economies","Middle East, North Africa, Afghanistan, and Pakistan","9",1.739151
"1364","Emerging Market Economies","Sub-Sahara Africa","9",0.556729
"1365","Emerging Market Economies","Latin America and the Caribbean","9",0.586526
"1366","Emerging Market Economies","Caucasus and Central Asia","9",0.2108
"1367","Advanced Economies","Advanced Economies","9",0.16896
"1368","Advanced Economies","Advanced Economies","9",0.3203
"1369","Emerging Market Economies","Caucasus and Central Asia","9",0.506538
"1370","Emerging Market Economies","Middle East, North Africa, Afghanistan, and Pakistan","9",0
"1371","Low Income Developing Countries","Emerging and Developing Asia","9",11.849044
"1372","Emerging Market Economies","Latin America and the Caribbean","9",0.009118
"1373","Emerging Market Economies","Emerging and Developing Europe","9",0.196132
"1374","Advanced Economies","Advanced Economies","9",0.571235
"1375","Emerging Market Economies","Latin America and the Caribbean","9",0.046413
"1376","Low Income Developing Countries","Sub-Sahara Africa","9",1.261314
"1377","Low Income Developing Countries","Emerging and Developing Asia","9",0.052487
"1378","Emerging Market Economies","Latin America and the Caribbean","9",0.355203
"1379","Emerging Market Economies","Emerging and Developing Europe","9",0.151687
"1380","Emerging Market Economies","Sub-Sahara Africa","9",0.12947
"1381","Emerging Market Economies","Latin America and the Caribbean","9",5.807064
"1382","Emerging Market Economies","Emerging and Developing Asia","9",0.003058
"1383","Emerging Market Economies","Emerging and Developing Europe","9",0.151699
"1384","Low Income Developing Countries","Sub-Sahara Africa","9",1.406767
"1385","Low Income Developing Countries","Sub-Sahara Africa","9",0.835136
"1386","Emerging Market Economies","Sub-Sahara Africa","9",0.026923
"1387","Low Income Developing Countries","Emerging and Developing Asia","9",0.996694
"1388","Low Income Developing Countries","Sub-Sahara Africa","9",1.463821
"1389","Advanced Economies","Advanced Economies","9",0.419382
"1390","Low Income Developing Countries","Sub-Sahara Africa","9",1.227352
"1391","Emerging Market Economies","Latin America and the Caribbean","9",0.159289
"1392","Emerging Market Economies","Emerging and Developing Asia","9",54.791086
"1393","Emerging Market Economies","Latin America and the Caribbean","9",1.585739
"1394","Low Income Developing Countries","Sub-Sahara Africa","9",6.481143
"1395","Low Income Developing Countries","Sub-Sahara Africa","9",0.122272
"1396","Emerging Market Economies","Latin America and the Caribbean","9",0.256916
"1397","Low Income Developing Countries","Sub-Sahara Africa","9",1.425197
"1398","Emerging Market Economies","Emerging and Developing Europe","9",0.152485
"1399","Advanced Economies","Advanced Economies","9",0
"1400","Advanced Economies","Advanced Economies","9",0.975595
"1401","Advanced Economies","Advanced Economies","9",0.322165
"1402","Low Income Developing Countries","Middle East, North Africa, Afghanistan, and Pakistan","9",0.028858
"1403","Emerging Market Economies","Latin America and the Caribbean","9",0.005159
"1404","Emerging Market Economies","Latin America and the Caribbean","9",0.20684
"1405","Emerging Market Economies","Latin America and the Caribbean","9",0.564645
"1406","Emerging Market Economies","Middle East, North Africa, Afghanistan, and Pakistan","9",2.113306
"1407","Emerging Market Economies","Latin America and the Caribbean","9",0.196355
"1408","Advanced Economies","Advanced Economies","9",0.019273
"1409","Emerging Market Economies","Sub-Sahara Africa","9",0.062547
"1410","Low Income Developing Countries","Sub-Sahara Africa","9",5.520426
"1411","Emerging Market Economies","Emerging and Developing Asia","9",0.049908
"1412","Advanced Economies","Advanced Economies","9",0.190643
"1413","Advanced Economies","Advanced Economies","9",2.481921
"1414","Emerging Market Economies","Sub-Sahara Africa","9",0.063471
"1415","Low Income Developing Countries","Sub-Sahara Africa","9",0.06629
"1416","Emerging Market Economies","Caucasus and Central Asia","9",0.104014
"1417","Advanced Economies","Advanced Economies","9",4.74287
"1418","Low Income Developing Countries","Sub-Sahara Africa","9",2.292407
"1419","Advanced Economies","Advanced Economies","9",0.519823
"1420","Emerging Market Economies","Latin America and the Caribbean","9",0.004065
"1421","Emerging Market Economies","Latin America and the Caribbean","9",1.483695
"1422","Low Income Developing Countries","Sub-Sahara Africa","9",0.724522
"1423","Emerging Market Economies","Latin America and the Caribbean","9",0.022515
"1424","Low Income Developing Countries","Latin America and the Caribbean","9",0.853354
"1425","Low Income Developing Countries","Latin America and the Caribbean","9",0.380697
"1426","Advanced Economies","Advanced Economies","9",0.892382
"1427","Emerging Market Economies","Emerging and Developing Europe","9",0.387364
"1428","Advanced Economies","Advanced Economies","9",0.002154
"1429","Emerging Market Economies","Emerging and Developing Asia","9",75.748349
"1430","Emerging Market Economies","Emerging and Developing Asia","9",12.356499
"1431","Emerging Market Economies","Middle East, North Africa, Afghanistan, and Pakistan","9",4.48892
"1432","Emerging Market Economies","Middle East, North Africa, Afghanistan, and Pakistan","9",1.992332
"1433","Advanced Economies","Advanced Economies","9",0.479714
"1434","Advanced Economies","Advanced Economies","9",1.256413
"1435","Advanced Economies","Advanced Economies","9",2.575915
"1436","Emerging Market Economies","Latin America and the Caribbean","9",0.09345
"1437","Advanced Economies","Advanced Economies","9",1.762271
"1438","Emerging Market Economies","Middle East, North Africa, Afghanistan, and Pakistan","9",0.069274
"1439","Emerging Market Economies","Caucasus and Central Asia","9",0.439276
"1440","Low Income Developing Countries","Sub-Sahara Africa","9",6.012335
"1441","Advanced Economies","Advanced Economies","9",0.788486
"1442","Emerging Market Economies","Middle East, North Africa, Afghanistan, and Pakistan","9",0.708964
"1443","Low Income Developing Countries","Caucasus and Central Asia","9",0.193017
"1444","Low Income Developing Countries","Emerging and Developing Asia","9",0.430107
"1445","Advanced Economies","Advanced Economies","9",0.10684
"1446","Emerging Market Economies","Middle East, North Africa, Afghanistan, and Pakistan","9",0.193571
"1447","Low Income Developing Countries","Sub-Sahara Africa","9",0.113134
"1448","Low Income Developing Countries","Sub-Sahara Africa","9",0.162647
"1449","Emerging Market Economies","Middle East, North Africa, Afghanistan, and Pakistan","9",0.153985
"1450","Advanced Economies","Advanced Economies","9",0.112308
"1451","Advanced Economies","Advanced Economies","9",0.005155
"1452","Low Income Developing Countries","Sub-Sahara Africa","9",2.276407
"1453","Low Income Developing Countries","Sub-Sahara Africa","9",0.804804
"1454","Emerging Market Economies","Emerging and Developing Asia","9",0.967331
"1455","Low Income Developing Countries","Sub-Sahara Africa","9",0.889595
"1456","Advanced Economies","Advanced Economies","9",0.014374
"1457","Emerging Market Economies","Sub-Sahara Africa","9",0.066189
"1458","Emerging Market Economies","Latin America and the Caribbean","9",4.220057
"1459","Low Income Developing Countries","Emerging and Developing Europe","9",0.239168
"1460","Emerging Market Economies","Emerging and Developing Asia","9",0.0567
"1461","Emerging Market Economies","Emerging and Developing Europe","9",0.010782
"1462","Emerging Market Economies","Middle East, North Africa, Afghanistan, and Pakistan","9",2.158111
"1463","Low Income Developing Countries","Sub-Sahara Africa","9",0.866079
"1464","Low Income Developing Countries","Emerging and Developing Asia","9",3.016925
"1465","Emerging Market Economies","Sub-Sahara Africa","9",0.138449
"1466","Low Income Developing Countries","Emerging and Developing Asia","9",1.544467
"1467","Advanced Economies","Advanced Economies","9",0.914924
"1468","Advanced Economies","Advanced Economies","9",0.069697
"1469","Low Income Developing Countries","Latin America and the Caribbean","9",0.723023
"1470","Low Income Developing Countries","Sub-Sahara Africa","9",2.539923
"1471","Low Income Developing Countries","Sub-Sahara Africa","9",19.35285
"1472","Advanced Economies","Advanced Economies","9",0.064381
"1473","Emerging Market Economies","Middle East, North Africa, Afghanistan, and Pakistan","9",0.238557
"1474","Emerging Market Economies","Middle East, North Africa, Afghanistan, and Pakistan","9",4.738713
"1475","Emerging Market Economies","Latin America and the Caribbean","9",0.062392
"1476","Low Income Developing Countries","Emerging and Developing Asia","9",0.716009
"1477","Emerging Market Economies","Latin America and the Caribbean","9",0.309162
"1478","Emerging Market Economies","Latin America and the Caribbean","9",1.416385
"1479","Emerging Market Economies","Emerging and Developing Asia","9",4.874726
"1480","Emerging Market Economies","Emerging and Developing Europe","9",2.276412
"1481","Advanced Economies","Advanced Economies","9",0.261983
"1482","Advanced Economies","Advanced Economies","9",0.170303
"1483","Emerging Market Economies","Middle East, North Africa, Afghanistan, and Pakistan","9",0.60251
"1484","Emerging Market Economies","Emerging and Developing Europe","9",0.691942
"1485","Emerging Market Economies","Emerging and Developing Europe","9",4.934217
"1486","Low Income Developing Countries","Sub-Sahara Africa","9",1.317869
"1487","Emerging Market Economies","Emerging and Developing Asia","9",0.01044
"1488","Advanced Economies","Advanced Economies","9",0.001576
"1489","Emerging Market Economies","Middle East, North Africa, Afghanistan, and Pakistan","9",0.80196
"1490","Low Income Developing Countries","Sub-Sahara Africa","9",0.993531
"1491","Emerging Market Economies","Emerging and Developing Europe","9",0.260685
"1492","Emerging Market Economies","Sub-Sahara Africa","9",0.012131
"1493","Low Income Developing Countries","Sub-Sahara Africa","9",0.173634
"1494","Advanced Economies","Advanced Economies","9",0
"1495","Advanced Economies","Advanced Economies","9",0.365581
"1496","Advanced Economies","Advanced Economies","9",0.097383
"1497","Low Income Developing Countries","Emerging and Developing Asia","9",0.025669
"1498","Low Income Developing Countries","Middle East, North Africa, Afghanistan, and Pakistan","9",0.470035
"1499","Emerging Market Economies","Sub-Sahara Africa","9",2.428694
"1500","Low Income Developing Countries","Sub-Sahara Africa","9",0.549475
"1501","Advanced Economies","Advanced Economies","9",1.131076
"1502","Emerging Market Economies","Emerging and Developing Asia","9",1.279443
"1503","Low Income Developing Countries","Middle East, North Africa, Afghanistan, and Pakistan","9",1.56956
"1504","Emerging Market Economies","Latin America and the Caribbean","9",0.018876
"1505","Advanced Economies","Advanced Economies","9",0.281935
"1506","Advanced Economies","Advanced Economies","9",0.365102
"1507","Emerging Market Economies","Middle East, North Africa, Afghanistan, and Pakistan","9",2.355085
"1508","Advanced Economies","Advanced Economies","9",0.839826
"1509","Low Income Developing Countries","Caucasus and Central Asia","9",0.286218
"1510","Low Income Developing Countries","Sub-Sahara Africa","9",4.249655
"1511","Emerging Market Economies","Emerging and Developing Asia","9",3.985272
"1512","Low Income Developing Countries","Emerging and Developing Asia","9",0.046523
"1513","Low Income Developing Countries","Sub-Sahara Africa","9",0.381329
"1514","Emerging Market Economies","Emerging and Developing Asia","9",0
"1515","Emerging Market Economies","Latin America and the Caribbean","9",0.107413
"1516","Emerging Market Economies","Middle East, North Africa, Afghanistan, and Pakistan","9",0.619828
"1517","Emerging Market Economies","Emerging and Developing Europe","9",0.89984
"1518","Emerging Market Economies","Caucasus and Central Asia","9",1.748459
"1519","Low Income Developing Countries","Sub-Sahara Africa","9",2.935393
"1520","Emerging Market Economies","Emerging and Developing Europe","9",1.62967
"1521","Emerging Market Economies","Middle East, North Africa, Afghanistan, and Pakistan","9",2.863046
"1522","Advanced Economies","Advanced Economies","9",4.305028
"1523","Advanced Economies","Advanced Economies","9",3.811996
"1524","Emerging Market Economies","Latin America and the Caribbean","9",0.005017
"1525","Low Income Developing Countries","Caucasus and Central Asia","9",2.209364
"1526","Emerging Market Economies","Emerging and Developing Asia","9",0.013939
"1527","Emerging Market Economies","Latin America and the Caribbean","9",1.506889
"1528","Low Income Developing Countries","Emerging and Developing Asia","9",5.01427
"1529","Low Income Developing Countries","Sub-Sahara Africa","9",0.970553
"1530","Low Income Developing Countries","Sub-Sahara Africa","9",0.701252
"1531","Low Income Developing Countries","Middle East, North Africa, Afghanistan, and Pakistan","10",1.028675
"1532","Emerging Market Economies","Emerging and Developing Europe","10",0.040289
"1533","Emerging Market Economies","Middle East, North Africa, Afghanistan, and Pakistan","10",1.956872
"1534","Emerging Market Economies","Sub-Sahara Africa","10",0.37166
"1535","Emerging Market Economies","Latin America and the Caribbean","10",0.325953
"1536","Emerging Market Economies","Caucasus and Central Asia","10",0.153801
"1537","Advanced Economies","Advanced Economies","10",0.108439
"1538","Advanced Economies","Advanced Economies","10",0.229592
"1539","Emerging Market Economies","Caucasus and Central Asia","10",0.332834
"1540","Emerging Market Economies","Middle East, North Africa, Afghanistan, and Pakistan","10",0.239097
"1541","Low Income Developing Countries","Emerging and Developing Asia","10",7.160951
"1542","Emerging Market Economies","Latin America and the Caribbean","10",0.010137
"1543","Emerging Market Economies","Emerging and Developing Europe","10",0.18172
"1544","Advanced Economies","Advanced Economies","10",0.339246
"1545","Emerging Market Economies","Latin America and the Caribbean","10",0.036682
"1546","Low Income Developing Countries","Sub-Sahara Africa","10",1.08411
"1547","Low Income Developing Countries","Emerging and Developing Asia","10",0.028107
"1548","Emerging Market Economies","Latin America and the Caribbean","10",0.295488
"1549","Emerging Market Economies","Emerging and Developing Europe","10",0.101618
"1550","Emerging Market Economies","Sub-Sahara Africa","10",0.057031
"1551","Emerging Market Economies","Latin America and the Caribbean","10",5.914041
"1552","Emerging Market Economies","Emerging and Developing Asia","10",0.000838
"1553","Emerging Market Economies","Emerging and Developing Europe","10",0.09764
"1554","Low Income Developing Countries","Sub-Sahara Africa","10",1.503143
"1555","Low Income Developing Countries","Sub-Sahara Africa","10",0.594002
"1556","Emerging Market Economies","Sub-Sahara Africa","10",0.022894
"1557","Low Income Developing Countries","Emerging and Developing Asia","10",0.431118
"1558","Low Income Developing Countries","Sub-Sahara Africa","10",0.898226
"1559","Advanced Economies","Advanced Economies","10",0.04672
"1560","Low Income Developing Countries","Sub-Sahara Africa","10",0.798065
"1561","Emerging Market Economies","Latin America and the Caribbean","10",0.050527
"1562","Emerging Market Economies","Emerging and Developing Asia","10",23.155699
"1563","Emerging Market Economies","Latin America and the Caribbean","10",1.759422
"1564","Low Income Developing Countries","Sub-Sahara Africa","10",3.731158
"1565","Low Income Developing Countries","Sub-Sahara Africa","10",0.01246
"1566","Emerging Market Economies","Latin America and the Caribbean","10",0.230584
"1567","Low Income Developing Countries","Sub-Sahara Africa","10",0.869467
"1568","Emerging Market Economies","Emerging and Developing Europe","10",0.085136
"1569","Advanced Economies","Advanced Economies","10",0.119242
"1570","Advanced Economies","Advanced Economies","10",0.66111
"1571","Advanced Economies","Advanced Economies","10",0.268441
"1572","Low Income Developing Countries","Middle East, North Africa, Afghanistan, and Pakistan","10",0.068738
"1573","Emerging Market Economies","Latin America and the Caribbean","10",0.001325
"1574","Emerging Market Economies","Latin America and the Caribbean","10",0.251597
"1575","Emerging Market Economies","Latin America and the Caribbean","10",0.28732
"1576","Emerging Market Economies","Middle East, North Africa, Afghanistan, and Pakistan","10",0.849927
"1577","Emerging Market Economies","Latin America and the Caribbean","10",0.144015
"1578","Advanced Economies","Advanced Economies","10",0.010839
"1579","Emerging Market Economies","Sub-Sahara Africa","10",0.063796
"1580","Low Income Developing Countries","Sub-Sahara Africa","10",3.344327
"1581","Emerging Market Economies","Emerging and Developing Asia","10",0.018159
"1582","Advanced Economies","Advanced Economies","10",0.398878
"1583","Advanced Economies","Advanced Economies","10",1.793909
"1584","Emerging Market Economies","Sub-Sahara Africa","10",0.043184
"1585","Low Income Developing Countries","Sub-Sahara Africa","10",0.037663
"1586","Emerging Market Economies","Caucasus and Central Asia","10",0.041857
"1587","Advanced Economies","Advanced Economies","10",4.613182
"1588","Low Income Developing Countries","Sub-Sahara Africa","10",1.767145
"1589","Advanced Economies","Advanced Economies","10",0.276707
"1590","Emerging Market Economies","Latin America and the Caribbean","10",0.003793
"1591","Emerging Market Economies","Latin America and the Caribbean","10",1.588024
"1592","Low Income Developing Countries","Sub-Sahara Africa","10",0.893243
"1593","Emerging Market Economies","Latin America and the Caribbean","10",0.015794
"1594","Low Income Developing Countries","Latin America and the Caribbean","10",0.629684
"1595","Low Income Developing Countries","Latin America and the Caribbean","10",0.498751
"1596","Advanced Economies","Advanced Economies","10",0.396709
"1597","Emerging Market Economies","Emerging and Developing Europe","10",0.267299
"1598","Advanced Economies","Advanced Economies","10",0.00201
"1599","Emerging Market Economies","Emerging and Developing Asia","10",19.775811
"1600","Emerging Market Economies","Emerging and Developing Asia","10",7.281124
"1601","Emerging Market Economies","Middle East, North Africa, Afghanistan, and Pakistan","10",1.577125
"1602","Emerging Market Economies","Middle East, North Africa, Afghanistan, and Pakistan","10",0.825728
"1603","Advanced Economies","Advanced Economies","10",0.264588
"1604","Advanced Economies","Advanced Economies","10",0.044506
"1605","Advanced Economies","Advanced Economies","10",1.952824
"1606","Emerging Market Economies","Latin America and the Caribbean","10",0.152463
"1607","Advanced Economies","Advanced Economies","10",0.759399
"1608","Emerging Market Economies","Middle East, North Africa, Afghanistan, and Pakistan","10",0.170967
"1609","Emerging Market Economies","Caucasus and Central Asia","10",0.371434
"1610","Low Income Developing Countries","Sub-Sahara Africa","10",4.323337
"1611","Advanced Economies","Advanced Economies","10",0.583721
"1612","Emerging Market Economies","Middle East, North Africa, Afghanistan, and Pakistan","10",0.359992
"1613","Low Income Developing Countries","Caucasus and Central Asia","10",0.12683
"1614","Low Income Developing Countries","Emerging and Developing Asia","10",0.286432
"1615","Advanced Economies","Advanced Economies","10",0.086795
"1616","Emerging Market Economies","Middle East, North Africa, Afghanistan, and Pakistan","10",0.119562
"1617","Low Income Developing Countries","Sub-Sahara Africa","10",0.125491
"1618","Low Income Developing Countries","Sub-Sahara Africa","10",0.148276
"1619","Emerging Market Economies","Middle East, North Africa, Afghanistan, and Pakistan","10",0.184007
"1620","Advanced Economies","Advanced Economies","10",0.108415
"1621","Advanced Economies","Advanced Economies","10",0.034019
"1622","Low Income Developing Countries","Sub-Sahara Africa","10",1.825499
"1623","Low Income Developing Countries","Sub-Sahara Africa","10",0.393144
"1624","Emerging Market Economies","Emerging and Developing Asia","10",0.704299
"1625","Low Income Developing Countries","Sub-Sahara Africa","10",0.414733
"1626","Advanced Economies","Advanced Economies","10",0.005189
"1627","Emerging Market Economies","Sub-Sahara Africa","10",0.000209
"1628","Emerging Market Economies","Latin America and the Caribbean","10",1.208068
"1629","Low Income Developing Countries","Emerging and Developing Europe","10",0.192256
"1630","Emerging Market Economies","Emerging and Developing Asia","10",0.060508
"1631","Emerging Market Economies","Emerging and Developing Europe","10",0.006818
"1632","Emerging Market Economies","Middle East, North Africa, Afghanistan, and Pakistan","10",0.518624
"1633","Low Income Developing Countries","Sub-Sahara Africa","10",0.600548
"1634","Low Income Developing Countries","Emerging and Developing Asia","10",1.492905
"1635","Emerging Market Economies","Sub-Sahara Africa","10",0.11937
"1636","Low Income Developing Countries","Emerging and Developing Asia","10",0.784327
"1637","Advanced Economies","Advanced Economies","10",0.809986
"1638","Advanced Economies","Advanced Economies","10",0
"1639","Low Income Developing Countries","Latin America and the Caribbean","10",0.441517
"1640","Low Income Developing Countries","Sub-Sahara Africa","10",0.92628
"1641","Low Income Developing Countries","Sub-Sahara Africa","10",16.08173
"1642","Advanced Economies","Advanced Economies","10",0.003248
"1643","Emerging Market Economies","Middle East, North Africa, Afghanistan, and Pakistan","10",0.230762
"1644","Emerging Market Economies","Middle East, North Africa, Afghanistan, and Pakistan","10",4.630306
"1645","Emerging Market Economies","Latin America and the Caribbean","10",0.073964
"1646","Low Income Developing Countries","Emerging and Developing Asia","10",0.599125
"1647","Emerging Market Economies","Latin America and the Caribbean","10",0.269902
"1648","Emerging Market Economies","Latin America and the Caribbean","10",1.069823
"1649","Emerging Market Economies","Emerging and Developing Asia","10",2.478755
"1650","Emerging Market Economies","Emerging and Developing Europe","10",1.891882
"1651","Advanced Economies","Advanced Economies","10",0.164873
"1652","Advanced Economies","Advanced Economies","10",0.11025
"1653","Emerging Market Economies","Middle East, North Africa, Afghanistan, and Pakistan","10",0.031418
"1654","Emerging Market Economies","Emerging and Developing Europe","10",0.510443
"1655","Emerging Market Economies","Emerging and Developing Europe","10",3.423694
"1656","Low Income Developing Countries","Sub-Sahara Africa","10",1.280023
"1657","Emerging Market Economies","Emerging and Developing Asia","10",0.010636
"1658","Advanced Economies","Advanced Economies","10",0.000935
"1659","Emerging Market Economies","Middle East, North Africa, Afghanistan, and Pakistan","10",1.262449
"1660","Low Income Developing Countries","Sub-Sahara Africa","10",0.393305
"1661","Emerging Market Economies","Emerging and Developing Europe","10",0.144748
"1662","Emerging Market Economies","Sub-Sahara Africa","10",0.003458
"1663","Low Income Developing Countries","Sub-Sahara Africa","10",0.632554
"1664","Advanced Economies","Advanced Economies","10",1.061096
"1665","Advanced Economies","Advanced Economies","10",0.23331
"1666","Advanced Economies","Advanced Economies","10",0.050674
"1667","Low Income Developing Countries","Emerging and Developing Asia","10",0.00283
"1668","Low Income Developing Countries","Middle East, North Africa, Afghanistan, and Pakistan","10",0.40818
"1669","Emerging Market Economies","Sub-Sahara Africa","10",1.367855
"1670","Low Income Developing Countries","Sub-Sahara Africa","10",1.011448
"1671","Advanced Economies","Advanced Economies","10",0.721822
"1672","Emerging Market Economies","Emerging and Developing Asia","10",0.592209
"1673","Low Income Developing Countries","Middle East, North Africa, Afghanistan, and Pakistan","10",2.167004
"1674","Emerging Market Economies","Latin America and the Caribbean","10",0.00721
"1675","Advanced Economies","Advanced Economies","10",0.16465
"1676","Advanced Economies","Advanced Economies","10",0.160411
"1677","Emerging Market Economies","Middle East, North Africa, Afghanistan, and Pakistan","10",0.972964
"1678","Advanced Economies","Advanced Economies","10",0.483606
"1679","Low Income Developing Countries","Caucasus and Central Asia","10",0.150993
"1680","Low Income Developing Countries","Sub-Sahara Africa","10",0.236992
"1681","Emerging Market Economies","Emerging and Developing Asia","10",2.6865
"1682","Low Income Developing Countries","Emerging and Developing Asia","10",0.038744
"1683","Low Income Developing Countries","Sub-Sahara Africa","10",0.819656
"1684","Emerging Market Economies","Emerging and Developing Asia","10",0.000661
"1685","Emerging Market Economies","Latin America and the Caribbean","10",0.121682
"1686","Emerging Market Economies","Middle East, North Africa, Afghanistan, and Pakistan","10",0.509606
"1687","Emerging Market Economies","Emerging and Developing Europe","10",0.490877
"1688","Emerging Market Economies","Caucasus and Central Asia","10",0.821091
"1689","Low Income Developing Countries","Sub-Sahara Africa","10",2.529507
"1690","Emerging Market Economies","Emerging and Developing Europe","10",1.263207
"1691","Emerging Market Economies","Middle East, North Africa, Afghanistan, and Pakistan","10",0.534069
"1692","Advanced Economies","Advanced Economies","10",3.84588
"1693","Advanced Economies","Advanced Economies","10",1.515334
"1694","Emerging Market Economies","Latin America and the Caribbean","10",0.002609
"1695","Low Income Developing Countries","Caucasus and Central Asia","10",2.002382
"1696","Emerging Market Economies","Emerging and Developing Asia","10",0.009345
"1697","Emerging Market Economies","Latin America and the Caribbean","10",0.538842
"1698","Low Income Developing Countries","Emerging and Developing Asia","10",2.817666
"1699","Low Income Developing Countries","Sub-Sahara Africa","10",0.991314
"1700","Low Income Developing Countries","Sub-Sahara Africa","10",0.663228
